step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1201,7746,-3445,2775,-14611,7541,-3512,2773,-14612,205,67,2,1,232.0,41.0,23.0,15.0,5.0,5.1,5.1,5.1,35.0,31.0,23.0,23.0,0.9846065044403076,-0.4943960905075073,-0.6115732789039612,-0.8231267333030701
2,1202,7619,-3302,2652,-14611,7542,-3491,2650,-14612,77,189,2,1,57.0,191.0,22.0,14.0,5.1,4.9,4.7,5.1,35.0,30.0,23.0,23.0,-0.851686954498291,0.957244873046875,-0.8259719014167786,0.002270322060212493
3,1203,7505,-3193,2544,-14743,7448,-3380,2542,-14747,57,187,2,4,40.0,227.0,21.0,14.0,5.0,4.9,4.9,5.2,35.0,31.0,23.0,23.0,-0.7637860774993896,0.7285283803939819,-0.720940887928009,-0.8835404515266418
4,1204,7642,-3093,2622,-14724,7452,-3381,2614,-14730,190,288,8,6,201.0,357.0,32.0,15.0,4.7,4.6,4.5,4.7,35.0,31.0,23.0,23.0,0.9156332015991211,0.6713669300079346,0.521264910697937,0.13212625682353973
5,1205,7591,-3068,2529,-14717,7452,-3353,2527,-14725,139,285,2,8,125.0,416.0,21.0,15.0,5.0,4.2,4.4,5.0,35.0,31.0,22.0,23.0,-0.34662163257598877,0.3482000529766083,-0.6256645917892456,0.05251647159457207
6,1206,7614,-3039,2395,-14569,7452,-3334,2393,-14565,162,295,2,-4,158.0,367.0,22.0,-15.0,4.8,4.3,4.5,5.0,35.0,32.0,22.0,23.0,0.15461571514606476,0.4730474352836609,-0.8995755910873413,0.987443208694458
7,1207,7675,-3011,2302,-14497,7452,-3319,2301,-14502,223,308,1,5,259.0,390.0,22.0,15.0,4.7,4.2,4.4,4.9,35.0,32.0,22.0,23.0,0.40883538126945496,0.40538129210472107,-0.6243690252304077,0.486595094203949
8,1208,7773,-3115,2160,-14420,7480,-3318,2158,-14426,293,203,2,6,397.0,204.0,21.0,16.0,4.7,4.8,4.7,4.6,35.0,32.0,22.0,23.0,0.653439998626709,-0.6942952871322632,-0.9489996433258057,0.5184950828552246
9,1209,7804,-3251,2241,-14444,7482,-3340,2236,-14436,322,89,5,-8,452.0,56.0,27.0,-17.0,4.3,5.0,4.9,4.9,35.0,32.0,22.0,23.0,0.4921036958694458,-0.9105494022369385,0.5413666367530823,-0.16065029799938202
10,1210,7835,-3345,2203,-14394,7564,-3426,2203,-14401,271,81,0,7,349.0,51.0,20.0,15.0,4.4,5.0,5.0,4.6,36.0,32.0,22.0,23.0,0.5465376377105713,-0.6293448209762573,-0.2573903203010559,0.3362419307231903
