step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,4590,-9178,11666,-11828,-6146,-9178,11664,-11827,-6146,0,2,-1,0,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,47.0,30.0,26.0,-0.49891209602355957,-0.9101928472518921,0.5588905811309814,-0.17006462812423706
2,4591,-9240,11681,-11857,-6172,-9240,11680,-11857,-6172,0,1,0,0,1.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,47.0,30.0,26.0,-0.4177307188510895,0.12288748472929001,-0.9704657196998596,-0.8903462290763855
3,4592,-9383,11779,-12002,-6075,-9383,11779,-12001,-6074,0,0,-1,-1,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,47.0,30.0,26.0,-0.9556425213813782,0.7645162343978882,-0.9705086946487427,0.6514372229576111
4,4593,-9309,11897,-11893,-6008,-9312,11890,-11893,-6008,3,7,0,0,16.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,47.0,30.0,26.0,0.49588409066200256,0.9163637161254883,0.7307659387588501,0.44682326912879944
5,4594,-9321,12025,-11907,-6024,-9325,11949,-11905,-6023,4,76,-2,-1,17.0,46.0,-23.0,-1.0,5.2,5.2,5.2,5.2,31.0,47.0,30.0,26.0,-0.08637654036283493,0.9973555207252502,-0.48586347699165344,-0.5519562363624573
6,4595,-9268,11974,-11922,-6053,-9316,11948,-11919,-6052,48,26,-3,-1,35.0,18.0,-24.0,0.0,5.1,5.2,5.2,5.2,31.0,46.0,30.0,26.0,0.35906198620796204,-0.4029489755630493,-0.5080969929695129,-0.9715611934661865
7,4596,-9148,12092,-12051,-5922,-9263,11949,-12045,-5922,115,143,-6,0,97.0,116.0,-28.0,0.0,5.0,5.1,5.1,5.1,31.0,46.0,30.0,26.0,0.8003381490707397,0.8462729454040527,-0.8645988702774048,0.8778278827667236
8,4597,-9144,12227,-12076,-5950,-9263,11963,-12068,-5949,119,264,-8,-1,103.0,309.0,-31.0,-11.0,5.0,5.0,4.9,5.1,31.0,46.0,30.0,26.0,0.027364453300833702,0.9684774279594421,-0.8457781076431274,-0.9600287675857544
9,4598,-9277,12279,-11946,-5898,-9313,12016,-11945,-5898,36,263,-1,0,28.0,308.0,-23.0,0.0,5.1,4.9,5.0,5.1,31.0,46.0,30.0,26.0,-0.8930504322052002,0.4822515547275543,0.8696581125259399,0.3515705466270447
10,4599,-9421,12374,-11949,-5919,-9462,12114,-11945,-5919,41,260,-4,0,31.0,304.0,-25.0,-1.0,5.1,4.9,4.9,5.1,31.0,46.0,29.0,26.0,-0.9619671106338501,0.8713582754135132,-0.12730687856674194,-0.7297576069831848
11,4600,-9459,12378,-12089,-5871,-9489,12114,-12080,-5872,30,264,-9,1,25.0,311.0,-31.0,1.0,5.2,4.9,5.0,5.1,31.0,46.0,29.0,26.0,-0.25524356961250305,0.034303076565265656,-0.935670018196106,0.3200168311595917
12,4601,-9543,12459,-12142,-6017,-9577,12169,-12132,-6017,34,290,-10,0,28.0,360.0,-35.0,0.0,5.1,4.7,4.6,5.1,31.0,47.0,29.0,26.0,-0.5613527297973633,0.7521377205848694,-0.35554513335227966,-0.9734241366386414
