episode,episode_reward,coverage,steps,termination_reason,terminated,truncated,coverage_reward_sum,current_reward_sum,current_change_penalty_sum,hardware_error_penalty_sum,max_current,hardware_error,hardware_error_ids
40,18.274472984130643,0.0006944444444444445,100,max_steps,False,True,11.626274621886516,9.99999999999998,0.012849208163265305,0.0,375.0,False,
41,25.49902643143623,0.0009722222222222222,100,max_steps,False,True,17.510069949518773,9.99999999999998,0.003776065306122455,0.0,243.0,False,
42,18.01555779514932,0.0002777777777777778,100,max_steps,False,True,8.017249289026871,9.99999999999998,0.0016914938775510204,0.0,40.0,False,
43,20.041935189347733,0.0006944444444444445,100,max_steps,False,True,10.043559613837528,9.99999999999998,0.0016244244897959184,0.0,46.0,False,
44,66.96424519816165,0.005694444444444445,100,max_steps,False,True,56.96595817775351,9.99999999999998,0.0017129795918367351,0.0,34.0,False,
45,-12.975259564167125,0.005833333333333334,74,observation_failed,True,False,50.106219189307424,3.199999999999992,0.008206008163265307,-50.0,680.0,False,
1,-101.96721479018495,0.001388888888888889,25,hardware_error,True,False,13.667857142857143,-9.6,0.016438269387755108,0.0,909.0,True,18
1,-70.51247943196647,0.00125,12,observation_failed,True,False,9.5,-4.8,0.00928734693877551,-50.0,796.0,False,
1,-127.35039843694084,0.002638888888888889,41,observation_failed,True,False,24.130133755133752,-13.899999999999999,0.051146122448979585,-50.0,867.0,False,
1,-55.51053158321347,0.0011111111111111111,11,observation_failed,True,False,8.333333333333334,-2.5,0.010881959183673469,-50.0,649.0,False,
1,-181.12311957809234,0.0030555555555555557,72,observation_failed,True,False,32.856497668997676,-19.800000000000004,0.06244483265306121,-50.0,927.0,False,
