timestamp,action_count,motor_id,target_position,present_position,present_current_mA,present_voltage_V,temperature_C,torque_enabled,present_pwm,present_velocity,hardware_error_status,hardware_error_hex,packet_error,packet_error_hex,hardware_error_decoded
2026-08-20T12:56:33.679891,7,17,1899,1901,-11,5.2,21,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T12:56:33.807891,7,18,4254,4249,10,5.1000000000000005,21,1,7,1,0,0x00,,None,No hardware error
2026-08-20T12:56:33.935864,7,19,1871,1873,-14,5.1000000000000005,23,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T12:56:35.215929,8,16,1396,1398,-12,5.2,22,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T12:56:35.343880,8,17,2048,2047,11,5.2,21,1,1,1,0,0x00,,None,No hardware error
2026-08-20T12:56:35.471859,8,18,4166,4166,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:35.599907,8,19,1551,1556,-15,5.1000000000000005,23,1,-8,0,0,0x00,,None,No hardware error
2026-08-20T12:56:36.879836,9,16,996,998,-12,5.1000000000000005,22,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T12:56:37.007881,9,17,2215,2213,11,5.2,21,1,3,1,0,0x00,,None,No hardware error
2026-08-20T12:56:37.135834,9,18,4188,4185,9,5.1000000000000005,21,1,4,1,0,0x00,,None,No hardware error
2026-08-20T12:56:37.263728,9,19,1306,1311,-14,5.1000000000000005,23,1,-7,0,0,0x00,,None,No hardware error
2026-08-20T12:56:38.543765,10,16,976,977,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-20T12:56:38.671729,10,17,2615,2613,11,5.2,21,1,3,1,0,0x00,,None,No hardware error
2026-08-20T12:56:38.799762,10,18,4313,4308,9,5.2,21,1,7,1,0,0x00,,None,No hardware error
2026-08-20T12:56:38.927843,10,19,906,908,-13,5.1000000000000005,23,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T12:56:40.207727,11,16,1016,982,23,5.1000000000000005,22,1,54,0,0,0x00,,None,No hardware error
